,tweet,label
1875,"dalam sebuah persahabatan,suka maupun duka,selalu setia",sadness
1876,Saya heran sma haters. Idupnya anyep banget apa ya kalau sehari kagak kritik orang. Julid mulu kerjaanya. Kagak bisa lihat orang tenang. Bawanya ngjak perang mulu. Yg parah udh ngetag ngetag gitu,surprise
1877,gue takut kucing tapi pengen melihara kucing konflik internal,fear
1878,"Balik lagi ke per-LDM-an, kalo diceritain suka duka nya panjaaaang bgt ya, tapi Alhamdulillah banyak banyak bgt suka nya hehe. Kalo dukanya, ada 2 momen yang bikin aku cengeng menghadapi LDM ini.",sadness
1879,"hahahahahahahahah jangan lah begitu, malu do aku",anger
1880,Kesal banget mau nyuci piring kran nya malah ga nyala. Pas lagi ga mau nyuci malah jalan.,anger
1881,"Sungguh, bisa dibilang aku benci isi kepalaku saat ini, tentang pemikiran yang sebelumnya sudah aku iyakan malah jadi bumerang buat diri sendiri kenyataannya.",anger
1882,"Hhhhh dia emang sosok yang patut dicontoh. Pengabdian dan manfaatnya tiada tara bagi manusia, tapi gue nggak sanggup Kar. Gue udah menimbang nimbang dengan seksama, gue nggak bisa jadi kayak dia. Maaf ya lo jangan kecewa",sadness
1883,"Mereka kan ga tau malu,kalo malu maluin itu kelakuannya sdh.",sadness
1884,"Orang yang suka ngeluh kaya gini tidak bersyukur akan hidupnya, selalu merasa paling sengsara, paling capek, paling berat beban hidupnya di dunia.",sadness
1885,saya bangga baper krn saya merasa satu darah dakam keimanan.. apa loe,joy
1886,"Baru nonton traillernya aja udah bergidik ngeri apalagi nanti pas nonton dibioskopnya wah bisa"" suaraku kembali dikeroyok orang lagi hehe:v",fear
1887,Biar nambah views aja sih setau aku. Aku aja yg kpop fans kdg risih sama yg suka begituan di berita pny org lain,disgust
1888,Sudah muak dengan perdramaan,disgust
1889,sama jg gapernaa suka heran,surprise
1890,"ga maaf buat kali ini gue ingkar janji sama kyuhyun. muak anjir ditindas mulu, semakin didiemin semakin ngelunjak",anger
1891,"Mungkin Allah ga murka, tpi semua bukanya sebab akibat ya. Seperti halnya iblis yg tdak patuh, akhirnya di buang ke netaka",fear
1892,Kekna jangan terkejut kalau adik buat ni dengan mak nanti,surprise
1893,"Udah jam 2 pagi baru mau pules baca ginian kok emosi ya,, SJ disalahin mulu,,di bilang grup om-om pula,,benci dh gw sama fans gen3,,LEBAY AMAT !!",anger
1894,Huwaaa apakah aku harus bangga ini terimakasih miyeon wkwkwk,joy
1895,Sajaegi palak bapak kau Allahuakbar emosi hamba liat tetangga sebelah kurang ajarnya tidak habis habis inget dulu siapa yg suka CAPER PETRUS jijik bgst,disgust
1896,"Happy Birthday Adek! Maaf kalau selama ini gua belum bisa jadi kakak yang baik buat June. Maaf juga karna selalu buat June marah hahaha. Doa orang ganteng biasanya mah suka dijabah Allah ya. yaudah gua doain deh buat elu. ""SEMOGA SEMUA HAL BAIK SELALU MENGITARIMU JUNE. AMIN""",joy
1897,"Heran sih, tweet orang pas umur 14th dianggap serius amat ama netijen",surprise
1898,"Pencitraan ....tapi presiden kesayangan Tuhan....mau bisa apa ? Apapun yg dia kerjakan walau bohong sekalipun tetap di sayang Tuhan , manusia bisa apa ? Kasus esmka aja ....terlihat jelas bohong , tetap saja Tuhan tak murka",anger
1899,"Masih diancam sdh gugup, tremor dan grogi",fear
1900,Marah yg paling marah yaitu udah dibiarin dan gapeduli.,anger
1901,"Tiap orang bebas mengekspresikan kasih sayangnya, terserah mo gmn gaya pacarannya asal ttp pada norma yang berlaku ajaaa. Kalo udah ga sesuai norma susila yaaaa risih laaaaaa",disgust
1902,"Sbg orang yg benci politisi sjk orde reformasi di korupsi,sy melihat fajrul ini bukan aktifis murni sbg pejuang keadilan aplg rakyat,tp lbh pd eksistensi diri dan strata sosial scr personal,penjilat yg mahir",anger
1903,main game hilangkan sedih? kalau asyik kalah? masih seronok ke? baik main futsal. penat pun penat. balik terus tidur agahahahahaha,disgust
1904,Kayanya dia terpesona,surprise
1905,"Giliran galau aja cari , giliran senang lupa alias babi lu ri",anger
1906,Pak..liat.kalian hanya 7 orang. Bikin repot ribuan orang di stasiun. Pak...pak jokowi itu pernah naik kereta ke bogor...gak nyusahin orang pak. Tapi kalian ber 7 ko nyusahin ribuan orang penumpang ya.. Anda itu terlalu.. Dikira bangga kali rakyat ngeliatnya. Hufff..,joy
1907,seneng ngeliat harga omi lumayan tinggi di sini tapi tsuzuru mahal sendiri.... kok saya kesal ya,anger
1908,Aku kesal tp mutual ku harus ikut kesal juga.,anger
1909,"tiba2 keplay di apple music duluuu, dan penasaran trs nntn mv nya dannnnnnnn AK TERPESONA PANDANGAN PERTAMA HSHSHSH",joy
1910,Cari kesibukan lah bgsd biar ga on twitter terus,anger
1911,"terpesona hero dadakan. aku folllwoww dr tirta soal brand sepatu, yg lain2 menyesuaikan.",surprise
1912,[merasa jijik],disgust
1913,Mereka tuh ramahnya kebangetan pas sungwoon menang aja mereka heboh coba aku bangga bgt sama mereka yg selalu rendah hati,joy
1914,"Sumpah ak jijik banget mbe wong seng sok asik, sok2an mekso mangan iki iku, njijikki cok2. Mending nek kui barangmu, kui barange wong mbo tawak2e",disgust
1915,takut mati.,fear
1916,Thankyou bikin kesal dimalam hari.,anger
1917,"Mana ada yg percaya lagi dgn rezim pendusta, rakyat sdh muak dgn segala dagelan yg dilakukan oleh begundal2 pembuat sengsara rakyat.",anger
1918,Merelakan dia bahagia meskipun tanpa bersama. Nyatanya aku tidak baik baik saja.,joy
1919,Terkadang rasa kecewa yang mendalam disebabkan oleh harapan diri yang terlalu tinggi terhadap sesuatu~,anger
1920,Pengen ngobrol santai aja di teras rumah kayak anak perempuan lagi ngobrol sama bapaknya. Terus gak mau bahas yang berat2 ah.. Cuma pengen denger Pak Aris cerita gimana suka duka rasanya jadi murid pak Plato.,sadness
1921,Monsta X - All in terkejut-kejut diriku,surprise
1922,"Sabar ustaz,,, doakan saja manusia2 yg berperilaku seperti hewan itu kena azam Allah kerna telah makan uang2 rakyat sengsara",anger
1923,Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik Nangis Jijik,disgust
1924,"""Bosan aku dengan penat Dan Enyah saja kau pekat Seperti berjelaga jika ku sendiri Pecahkan saja gelasnya biar ramai ...""",disgust
1925,Aku nggak bisa negur pake bahasa yg baik enaknya gimana ya supaya nggak tersinggung juga -__-,anger
1926,jujur ak gapd bgt guys benci bgt bikin ginian tuh tp yauda la kepalang namanya jg tugas akhir kursus,anger
1927,Ih itu ya jijik sih kan dr kotoran hewN,disgust
1928,"aku tdk modus, tp aku senang jiwa mam,,,,,,,,,,,",joy
1929,Oh ye kee. Terkejut pulak jumpa kau.,surprise
1930,kok aku jdi takut juga ya,fear
1931,Awwww [mrsa malu],sadness
1932,"rakyat mulai banyak yg berfikir, hampir semua lapisan masyarakat sdh muak sama org model elo bud Dari mulai yg ulama sampe yg ga punya agama udh muak melihat polah elu dan kawan2 elu bud....",disgust
1933,Njirr senjatanya ngeri,fear
1934,"ada orang jahat ""ihhh dasar bejat banget orangnya, biarin aja pasti dia hidupnya bakal susah dan sengsara"" pas orangnya udah jadi lebih baik ""ih dasar sok baik banget, sini gua bongkar semua rahasia kejahatan lo dulu, JeJaK DiGiTaL KeJaM B0s"" terus maunya gimana?",anger
1935,Air putih aja disemutin coba heran gua wkwk,surprise
1936,ngeri bgt tkut diserang ardhito garis keras,fear
1937,Jijik syu,disgust
1938,"Hmm ak tersinggung, karena ak masuk kategori yg nongkrong bertahun-tahun",anger
1939,Harus aku liatin aku nangis tiap hari ? Harus aku liatin segala beban ? Benefit nya apa ? Simpati ? Aku tak butuh simpati munafik! Ini saja ku buat karena ku sudah muak dengan mulut2 mereka!,anger
1940,Teman Hidup : orang yang menemanimu dalam suka dan duka hingga akhir hayatmu,sadness
1941,Rumah aku itu kontrakan. Cmn ada 2 doang. Tiap hujan atau kotor dia atau suaminya mana mau bersihin lantai dpn rumahnya. Hii jijik aku.,disgust
1942,"Kebahagiaan yang sebanyak ini, aku harap nanti nya tak ada duka yang menghampiri.",sadness
1943,"Jujur, aku sbg penikmat vs korea enjoy aja lihatnya. Mungkin ada fans yg tersinggung . Tapi aku sngt menyayangkan pembuburan vs ini huhuu",sadness
1944,Apa setelah menulis itu sama sekali tidak ada dorongan untuk sembunyikan diri dari seluruh entitas di bumi?????????? Apkh tdk malu???????,sadness
1945,Kelakuannya bikin gua murka mulu dah.,anger
1946,"Kitorang tak benci kpop, kitorang benci fans ii dia, menyirap bodo aku",anger
1947,"Ya gausa sampe ngatain juga kali, julid amat heran.",surprise
1948,Orang yg pemberani justru yang tak takut menempuh resiko kegagalan dan menanggung kesalahan. Pengecut itu pihak yg tak mau mencoba karena takut gagal,fear
1949,"bodo nak mampos la haihhhh pastu kata heechul mention momo boleh affect momo wtf takde siapa pon benci momo sekarang ni, diorang je yang over yang burukkan keadaan",anger
1950,"Memang betul, tp pemerintah tak mau ambil resiko,layaknya virus corona...ga semua warga wuhan terpapar virus, tp kalo situ tau ada warga wuhan di sebelah situ sendiri...bakal cabut juga, takut ketularan :v",fear
1951,"Aku kini basah kuyup, memikirkan kita hingga gugup, yang beriringan namun tak membentuk.",fear
1952,nana mirdad kalo ngaca terpesona sama muka sendiri g ya,surprise
1953,Anjay... aku tersinggung lho.. wkwkw,anger
1954,"Bukannya gak mau nonton dad, tapi takut banget. Takut nangis, I'm not ready for it. Bisa bisa nangis kejer:')",fear
1955,Itu hanyalah buat mengisi kekosongan hari ku yg penuh penat,disgust
1956,"Yes Siti, orang Kedah. Oooo, jgn sebut rempah gilin Siti ooii, takut mati malam ni. Just kiddin. Rempah giling mmang best!! Rasa mcam nak blik la ni juga. Hahaha.",fear
1957,Kalau emang jadi Beban Mundur saja Bang biar mentri lain pun semua yg g bisa kerja jgn Omdo mundur saja. Kasian Rakyat nunggu pemerintah bekerja mensejahtrakan Rakyat malah 6 tahun Rakyat makin sengsara,anger
1958,"Drama, psychopath diary. Tapi bagi aku cerita dia meleret sangat. Penat tunggu huhu",disgust
1959,"Selalu semangatin loui. Meskipun nggak dalam rupa tweet. Aku ykin mereka selalu ada buat loui. Mereka bakalan saling support. Intinya saya benar benar BANGGA sebangga bangganya sama loui. Please tetap jadi Louis Tomlinson yang tegar, fun, konyol, pokoknya jangan pernah berubah.",joy
1960,"Pada jamannya properti jenis apartmen di 2012 sampe 2014 dgn range unit yang ""murah"" dijual/sewa, prostitusi dan sugar daddy lebih mudah buat transaksi.dulu mah risih (maap) sama orang asing asianya. Sekarang sama abg yang nyewa unitnya.gue di green pramuka __",disgust
1961,Baik nya bu Nicke mundur daripada hrs terseret kedalam rezim pendusta yg sengsara kan rakyat.,anger
1962,"HAHAHHA APAANSI, padahal gua juga tiap hari ngatain orang WKSWKSWKS tp ingett guyss, cuma becanda yaaaa. Dan tweet ini juga becanda lohhhhh wkswks bukan curhat beneran !! bener bener ga ada maksud buay nyindir atau sok bijak, jd jgn tersinggung yaa! SELAMAT MALAM JUMAT GUYS",joy
1963,"Guten tag, there is your unroll: Thread by : Selamat malam teman2. Usai penat dan padat seharian bekerja, saya ingin menemani dg twit ringan . Have a good day.",disgust
1964,"Hai nder terimakasih ya tapi plis siapa sih yg mau bawa penyakit, tolong kata2 nya sebagai fans dan sebagai orang yg merasa yg kamu sebut jujur aku tersinggung, gua datang ke indo cek semua badan dan sehat,sampai indo gua cek lagi sapai paru2 semua dan vaksin dan gua sehat,thx",anger
1965,Terkejut saya ada stranger ws time ceni,surprise
1966,"Wkwk ngeri sampe mimisan gtu :"") tp film jepang memang selalu dibuat ada saat2 terakhir gtu kan wkwk",fear
1967,Iyaaa kaan huhuhu asli takut bgt mau bimbingan,fear
1968,"ga heran si kenapa followerku ga naik ternyata aku suka blokir org yg songong kalo di ajak jbjb ga prnah ngerespon, sok ngartis lagi..",surprise
1969,"Pengen punya anak, tapi aku tkt bahkan gmw nikah, takut jd toxic parents buat anakku nanti, i wouldn't do that",fear
1970,"Pantes aja kalau ""yang pada di atas"" lagi murka wong kreak kreak kadunyan isine lak mung paduuuuuu ae sampe dulure dewe diuntal. Iki mengko nek derr tenan yo salahmu dewe, rausah nyalahke liyan wong koe sing marahi liyan rekasan.",anger
1971,"Tertipu dengan retorikamu, pesonamu, dan janji2 manismu wahai bapak yg pernah datang ke tempatku berkuliah ketika awal semester.",surprise
1972,Takut karena ada apa2nya ..,fear
1973,Ingin rasanya kembali menjadi anak kecil nga pernah ngalamin momen senang kembali kecuali ketika waktu sd dan cuma masa masa sekolah masa masa indah terjadi,joy
1974,"Kating nya beneran julid kak ? Kirain becanda Wah heran nya cowo kok lemes bnget mulut nya ngalahin emak""",surprise
1975,"Tatapan tajam serta dingin Lucien menusuk sanubariku. Ah.... betapa kuingin ditatap sepanjang malam Sampai iapun tersenyum arogan ""Tidak kusangka kau akan terpesona sampai seperti itu"" Lucien tidak hentinya menatapku, menggunakan tangan besarnya untuk memegang daguku",surprise
1976,tumben banget torrent jelek lagi kaya gini pada males banget ngeseeds heran.,surprise
1977,"Sy heran koq ada org pensiunan Jenderal TNI tp koq terlht sngt tdk nasionalis banget, sngt berpihak ke Tiongkok n TKA nya. Woy... pak tua yg serakah hartamu tdk kau bawa mati, hanya Jas, dasi n Peti mati yg mahal nanti kau bawa. Kesel !",surprise
1978,Gugup bgt apa yak?,fear
1979,"YES, we all deserve it. yuk semangat lagi dhit. gak semuanya benci kamu kok! fokus aja masih banyak yg sayang bgt dan nungguin karya kamu. like me",joy
1980,"Hiks. Mereka yg ngeroom di oy0, aku yg kesal wkwk. Bisa geleng2 kepala aja ka wkwk",anger
1981,"Yah syukur, berarti masi ada harapan menerangi dunia",joy
1982,Akan aku bikin niichan terpesona '^',surprise
1983,iiiiih jijik,disgust
1984,"bagus si bagus zatin, tapi ntar kalo deketin cewe gugup",fear
1985,wkwkw kecewa aku sama diriku sendiri td sore wkwkwk bodo aku wkwk,anger
1986,wah ak hampir tertipu,joy
1987,"aku punya temen yg mukanya berminyak parah tp ga pernah mau di lap in pdhl waktu itu aku udh nyoba nawarin oil control punyaku but she said no. aku ga ngerti tp dia merasa mukanya glowing with that looks, is it just me or emg it looks weird? krn aku kaya risih aja dk why(?)",disgust
1988,"tapi kan habib kecewa sama pks, fanboy isis templatenya gitu.",sadness
1989,Bangga kita ada midfilda / kepa cemerlang laguni. Kita cukup berkenan,joy
1990,Hal apa yang membuatmu gugup? Pas Kasih tau mamak tupperware hilang,fear
1991,Siapa yang beli 5 m saya dkasih pun gamau kayanya agak ngeri berasa mempelihara kucing berkaki 4,fear
1992,"Alhamdulillah, senang sekali rasanya sudah pernah sholat di masjid tersebut Nyaman sekali. Lonceng gereja berhenti waktu adzan dikumandangkan MasyaAllah",joy
1993,Ko gaada yang ngeretweet ya. Kecewa,sadness
1994,dia takut mbakx berpaling ke kaputen,fear
1995,aq. aq dulu lebi ship ini daripada main leadnya. CAKEM SOALNYA SANG BUM. sampe kesal mereka tidak berlanjut irl.,anger
1996,Cukup terkejut lalu bilang gua gamau wkwkw,joy
1997,"Jan suudzon dulu mas sm penyakitnya, takut dia tersinggung",anger
1998,SUDAH PUAS SAYA PANTAU SAATNYA MENYELEDING KALIAN SEMUA,joy
1999,"tapi kaya bangga like ""shit keren bgt gue"" orang lain mana kepikiran",joy
2000,ketawa puas bgt lagi,joy
2001,Demi Masa Depan Yang Kita Mimpi Kan Hapuskanlah Kenangan Yang Mengusik Perasaan Tiap Kali Memandang Mu Tak Terhingga Kesal Ku Maafkan Aku Sayang Menodai Kepercayaan Mu,sadness
2002,SUMPAH YA KALO SAMPE HYUNBIN GAJADI SEOJUN AING KECEWA PARAH,sadness
2003,"Lagi kau buka ruang untuk terima golongan macamtu, lagi diorg besau kepala. dah tentu tentu benda salah, benda Allah murka. Semua umat Islam tahu, yg bukan Islam pun tahu. Benda mcmni lagi byk negatif dari positif. Ada sbb setiap yg Allah tetapkan. Dan kau cuma hamba biasa. INGAT",anger
2004,Selalu rasa okay je single tapi penat ah single. So jalan terbaik nak main tinder. Bye,disgust
2005,woe min klu gak ada tanggepan aku putus benar ya. udh muak aku sering kayak gni,disgust
2006,"Youn murka [aww takut] Youn: hssjjsjs LU! YG BENER AJA, BEGINIAN LU TANYA KE GUE? GUE SAMBIT LU YA SJSKKLLLQ uyon marah huftt, formasi panjat pinang melorot dan ambruk satu2, menyisakan Hangyul diatas masih usahain ambil mejikom dan sepeda family. Weiyoun baku hantam xixixix",joy
2007,Mereka belum puas hingga Islam hancur dan lenyap. Kite selepet jidatnye.,anger
2008,"ampunn, nanti klo lider murka gk dpt makan seharian penuh",anger
2009,man lemme told u: im okay with those but please JANGAN yg kaya di invisible man ngeri gasi lo diliatin sama orang tembus pandang sinting anjir teknologi ni mengerikan,fear
2010,"Part terbaik: doi main ke rumah w, pacar w nelepon. Anjir gue panik. Gue jawab gugup, di depan doi juga gue gugup.",fear
2011,"Gausa minta maaf lel sama dia mah, tumben apa chat ke org baik ga bawa binatang. Heran, napa sama gua sering chat nya sering bawa binatang ya:3",surprise
2012,wkkw skali2 ben rodo ngeri bro,fear
2013,iy kan ak suka ngeliatin knp km suka senyam senyum liatin hp ak kan mau muda juga,joy
2014,Nampak penat sangat tu,disgust
2015,Ahhh i feel you. Kadang2 penat berdebat dengan orang macam ni :'),disgust
2016,"apa kamu tida malu ngehujat pake nama fandom laen? uda la kalo gabut mah gabut aja gosah ngajak tubir orang, eh lupa deng kan situ sampah ya sampah kan tugasnya bikin risih orang ups bcnd syg",sadness
2017,Oke fix. Doi gw udh hampir 1 abad belum balas chat gw. Gugup nya kelewatan,fear
2018,sedih harus ditinggal rian gatau sampe kapan aku ngapain ya sebulan kedepan disini wkw,sadness
2019,"Wah hshshahaha rumput mana u rembat? Amboi senang nau open rumput fresh tu. Bagi dorang makan rumput, i makan lamb chop depan dorang dengan u skali",joy
2020,"Itu masa lalu mas Dito, milik mas dito. Yang penting mas sekarang gak begitu. Eneng paham kok mas. Kalo ketauan skr begitu ya maap mas, eneng kecewa ngehehehe",sadness
2021,"""Ooh, kita perlu kecewa Untuk tahu bahagia Bukankah luka menjadikan Kita saling menguatkan """,sadness
2022,"hari lain bukan tak sempat, kdang penat. tidur awal",disgust
2023,jijik bgst!,disgust
2024,"Ngeliat orang lain susah, ngeliat ortu susah, stress mau kepala 2, kehilangan temen, menyadari terlalu banyak fake friend disekitar kita, inget seseorang yang bikin kita kecewa.",sadness
2025,"(cont.) lelaki rupanya masih perhatian padahal Raira sudah berbuat kesal. Memang manusia itu membingungkan, ya? Raira paham jikalau pakaiannya basah. Ia pun merasa tidak nyaman dengan pakaiannya, terutama di bagian punggung. Akan tetapi, ia (cont.)",anger
